# This is s1226-all-comb1.txt the combined spectrum created by combine_mage_spectra.pro from s1226-all.ls
# Total exptime should be        44705.000 s  (       12.418056 hr)
# 4010.0 +/- 173.0 was the median spectral resolution and MAD, R===lambda / (FWHM)
# Created from:  Individual filenames, barycentric correction(km/s), exptime(s)
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/s1226+2152b-tel-comb.txt      -15.340000       7800.0000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/s1226+2152a-tel-comb.txt      -15.870000       3600.0000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_Feb2008/Mage_pipe/Reduce_slit2/Final-Products/Fluxed/s1226-tel-comb.txt       17.050000       10505.000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_Feb2010/Reduce_slit0.7/Final-Products/Fluxed/sdss1226b-tel-comb.txt      -28.870000       6600.0000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_Feb2010/Reduce_slit0.7/Final-Products/Fluxed/sdss1226c-tel-comb.txt      -29.040000       7200.0000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_Feb2010/Reduce_slit0.7/Final-Products/Fluxed/sdss1226d-tel-comb.txt      -28.970000       5400.0000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_Feb2010/Reduce_slit0.7/Final-Products/Fluxed/sdss1226a-tel-comb.txt      -28.800000       3600.0000
#  Wavelengths have been converted to vacuum barycentric Angstroms
#  Flux density (fnu)   units are erg/s/cm^2/Hz.  Note:  it is fnu, NOT flambda
#
wave        fnu          noise     obswave    avgsky      cont_fnu    cont_uncert
 4960.1499   6.970e-29   4.487e-30  4959.020   1.960e-28   7.100e-29   2.537e-30
 4960.5044   7.293e-29   4.550e-30  4959.374   1.993e-28   7.102e-29   2.529e-30
 4960.8589   5.871e-29   4.454e-30  4959.729   1.993e-28   7.104e-29   2.521e-30
 4961.2135   6.661e-29   4.516e-30  4960.083   2.000e-28   7.106e-29   2.513e-30
 4961.5679   6.054e-29   4.429e-30  4960.438   1.946e-28   7.109e-29   2.504e-30
 4961.9224   6.545e-29   4.458e-30  4960.792   1.957e-28   7.111e-29   2.496e-30
 4962.2769   5.905e-29   4.446e-30  4961.146   1.968e-28   7.113e-29   2.488e-30
 4962.6315   5.711e-29   4.447e-30  4961.501   1.980e-28   7.116e-29   2.480e-30
 4962.9860   5.832e-29   4.423e-30  4961.855   1.982e-28   7.118e-29   2.472e-30
 4963.3404   5.435e-29   4.393e-30  4962.210   1.958e-28   7.120e-29   2.464e-30
 4963.6949   4.551e-29   4.372e-30  4962.564   1.984e-28   7.122e-29   2.456e-30
 4964.0495   4.301e-29   4.371e-30  4962.918   2.036e-28   7.125e-29   2.448e-30
 4964.4040   3.179e-29   4.320e-30  4963.273   2.045e-28   7.127e-29   2.440e-30
 4964.7584   2.942e-29   4.328e-30  4963.627   2.081e-28   7.129e-29   2.432e-30
 4965.1129   1.729e-29   4.201e-30  4963.982   2.066e-28   7.131e-29   2.423e-30
 4965.4674   1.793e-29   4.166e-30  4964.336   2.002e-28   7.134e-29   2.415e-30
 4965.8220   1.740e-29   4.158e-30  4964.691   1.955e-28   7.136e-29   2.407e-30
 4966.1764   3.236e-29   4.269e-30  4965.045   1.957e-28   7.138e-29   2.399e-30
 4966.5309   3.746e-29   4.304e-30  4965.399   2.024e-28   7.140e-29   2.391e-30
 4966.8854   5.014e-29   4.412e-30  4965.754   2.038e-28   7.143e-29   2.383e-30
 4967.2400   5.234e-29   4.496e-30  4966.108   2.136e-28   7.145e-29   2.375e-30
 4967.5944   5.744e-29   4.553e-30  4966.463   2.214e-28   7.147e-29   2.367e-30
 4967.9489   6.837e-29   4.632e-30  4966.817   2.262e-28   7.150e-29   2.359e-30
 4968.3034   6.538e-29   4.620e-30  4967.172   2.254e-28   7.152e-29   2.351e-30
 4968.6580   6.831e-29   4.607e-30  4967.526   2.202e-28   7.154e-29   2.343e-30
 4969.0124   6.887e-29   4.569e-30  4967.880   2.131e-28   7.156e-29   2.335e-30
 4969.3669   7.396e-29   4.561e-30  4968.235   2.097e-28   7.159e-29   2.328e-30
 4969.7214   7.389e-29   4.576e-30  4968.589   2.085e-28   7.161e-29   2.320e-30
 4970.0759   7.222e-29   4.567e-30  4968.944   2.072e-28   7.163e-29   2.312e-30
 4970.4304   6.783e-29   4.528e-30  4969.298   2.077e-28   7.165e-29   2.304e-30
 4970.7849   7.649e-29   4.521e-30  4969.653   2.035e-28   7.168e-29   2.296e-30
 4971.1394   7.538e-29   4.521e-30  4970.007   2.029e-28   7.170e-29   2.288e-30
 4971.4939   7.362e-29   4.556e-30  4970.361   2.064e-28   7.172e-29   2.280e-30
 4971.8485   7.077e-29   4.604e-30  4970.716   2.147e-28   7.174e-29   2.272e-30
 4972.2029   7.593e-29   4.663e-30  4971.070   2.231e-28   7.176e-29   2.264e-30
 4972.5574   6.839e-29   4.611e-30  4971.425   2.260e-28   7.179e-29   2.257e-30
 4972.9119   6.941e-29   4.610e-30  4971.779   2.289e-28   7.181e-29   2.249e-30
 4973.2664   6.917e-29   4.559e-30  4972.133   2.224e-28   7.183e-29   2.241e-30
 4973.6209   6.990e-29   4.587e-30  4972.488   2.159e-28   7.185e-29   2.233e-30
 4973.9754   7.148e-29   4.575e-30  4972.842   2.144e-28   7.188e-29   2.225e-30
 4974.3299   7.537e-29   4.557e-30  4973.197   2.105e-28   7.190e-29   2.218e-30
 4974.6844   7.059e-29   4.534e-30  4973.551   2.096e-28   7.192e-29   2.210e-30
 4975.0389   7.194e-29   4.535e-30  4973.906   2.082e-28   7.194e-29   2.202e-30
 4975.3934   7.290e-29   4.546e-30  4974.260   2.125e-28   7.197e-29   2.194e-30
 4975.7479   7.941e-29   4.591e-30  4974.614   2.114e-28   7.199e-29   2.187e-30
 4976.1024   7.964e-29   4.630e-30  4974.969   2.168e-28   7.201e-29   2.179e-30
 4976.4569   7.521e-29   4.583e-30  4975.323   2.179e-28   7.203e-29   2.171e-30
 4976.8114   7.581e-29   4.567e-30  4975.678   2.157e-28   7.205e-29   2.164e-30
 4977.1659   7.283e-29   4.555e-30  4976.032   2.130e-28   7.208e-29   2.156e-30
 4977.5204   7.074e-29   4.535e-30  4976.386   2.129e-28   7.210e-29   2.148e-30
 4977.8748   7.624e-29   4.594e-30  4976.741   2.158e-28   7.212e-29   2.141e-30
 4978.2294   7.222e-29   4.596e-30  4977.095   2.189e-28   7.214e-29   2.133e-30
 4978.5839   7.315e-29   4.587e-30  4977.450   2.214e-28   7.216e-29   2.126e-30
 4978.9384   7.319e-29   4.575e-30  4977.804   2.190e-28   7.219e-29   2.118e-30
 4979.2929   7.570e-29   4.523e-30  4978.159   2.165e-28   7.221e-29   2.110e-30
 4979.6474   7.177e-29   4.524e-30  4978.513   2.082e-28   7.223e-29   2.103e-30
 4980.0019   7.140e-29   4.498e-30  4978.868   2.075e-28   7.225e-29   2.095e-30
 4980.3564   7.434e-29   4.517e-30  4979.222   2.061e-28   7.228e-29   2.088e-30
 4980.7109   6.474e-29   4.463e-30  4979.576   2.082e-28   7.230e-29   2.080e-30
 4981.0653   7.277e-29   4.501e-30  4979.931   2.104e-28   7.232e-29   2.073e-30
 4981.4199   7.689e-29   4.553e-30  4980.285   2.121e-28   7.234e-29   2.065e-30
 4981.7744   7.298e-29   4.550e-30  4980.640   2.166e-28   7.236e-29   2.058e-30
 4982.1289   7.095e-29   4.528e-30  4980.994   2.152e-28   7.238e-29   2.051e-30
 4982.4833   6.249e-29   4.464e-30  4981.348   2.122e-28   7.241e-29   2.043e-30
 4982.8379   6.948e-29   4.445e-30  4981.703   2.046e-28   7.243e-29   2.036e-30
 4983.1924   6.643e-29   4.363e-30  4982.057   1.962e-28   7.245e-29   2.029e-30
 4983.5469   7.598e-29   4.424e-30  4982.412   1.922e-28   7.247e-29   2.021e-30
 4983.9013   7.085e-29   4.379e-30  4982.766   1.889e-28   7.249e-29   2.014e-30
 4984.2559   7.277e-29   4.419e-30  4983.121   1.955e-28   7.252e-29   2.007e-30
 4984.6104   7.024e-29   4.390e-30  4983.475   1.937e-28   7.254e-29   1.999e-30
 4984.9649   7.268e-29   4.401e-30  4983.829   1.959e-28   7.256e-29   1.992e-30
 4985.3193   7.336e-29   4.407e-30  4984.184   1.954e-28   7.258e-29   1.985e-30
 4985.6738   7.918e-29   4.457e-30  4984.538   1.982e-28   7.260e-29   1.978e-30
 4986.0284   7.520e-29   4.418e-30  4984.893   1.986e-28   7.262e-29   1.970e-30
 4986.3829   7.873e-29   4.448e-30  4985.247   1.972e-28   7.265e-29   1.963e-30
 4986.7373   7.374e-29   4.444e-30  4985.601   2.008e-28   7.267e-29   1.956e-30
 4987.0918   6.866e-29   4.468e-30  4985.956   2.078e-28   7.269e-29   1.949e-30
 4987.4464   7.663e-29   4.495e-30  4986.310   2.115e-28   7.271e-29   1.942e-30
 4987.8009   7.843e-29   4.534e-30  4986.665   2.120e-28   7.273e-29   1.935e-30
 4988.1554   8.198e-29   4.555e-30  4987.019   2.152e-28   7.275e-29   1.928e-30
 4988.5098   7.675e-29   4.521e-30  4987.374   2.146e-28   7.278e-29   1.920e-30
 4988.8643   7.267e-29   4.493e-30  4987.728   2.143e-28   7.280e-29   1.913e-30
 4989.2189   7.932e-29   4.538e-30  4988.083   2.147e-28   7.282e-29   1.906e-30
 4989.5734   7.808e-29   4.533e-30  4988.437   2.154e-28   7.284e-29   1.899e-30
 4989.9278   6.865e-29   4.505e-30  4988.791   2.171e-28   7.286e-29   1.893e-30
 4990.2823   7.563e-29   4.529e-30  4989.146   2.206e-28   7.288e-29   1.886e-30
 4990.6369   7.267e-29   4.511e-30  4989.500   2.172e-28   7.291e-29   1.879e-30
 4990.9914   7.778e-29   4.534e-30  4989.855   2.161e-28   7.293e-29   1.872e-30
 4991.3458   7.069e-29   4.474e-30  4990.209   2.143e-28   7.295e-29   1.865e-30
 4991.7003   7.553e-29   4.457e-30  4990.563   2.089e-28   7.297e-29   1.858e-30
 4992.0549   7.826e-29   4.501e-30  4990.918   2.090e-28   7.299e-29   1.851e-30
 4992.4094   7.218e-29   4.516e-30  4991.272   2.187e-28   7.301e-29   1.844e-30
 4992.7638   7.463e-29   4.566e-30  4991.627   2.271e-28   7.303e-29   1.838e-30
 4993.1183   7.007e-29   4.544e-30  4991.981   2.277e-28   7.306e-29   1.831e-30
 4993.4728   7.078e-29   4.530e-30  4992.336   2.296e-28   7.308e-29   1.824e-30
 4993.8274   7.181e-29   4.507e-30  4992.690   2.223e-28   7.310e-29   1.818e-30
 4994.1818   7.050e-29   4.489e-30  4993.044   2.169e-28   7.312e-29   1.811e-30
 4994.5363   7.392e-29   4.468e-30  4993.399   2.130e-28   7.314e-29   1.804e-30
 4994.8908   7.066e-29   4.427e-30  4993.753   2.102e-28   7.316e-29   1.798e-30
 4995.2454   8.036e-29   4.474e-30  4994.108   2.058e-28   7.318e-29   1.791e-30
 4995.5998   7.945e-29   4.495e-30  4994.462   2.094e-28   7.320e-29   1.784e-30
 4995.9543   8.096e-29   4.520e-30  4994.816   2.150e-28   7.323e-29   1.778e-30
 4996.3088   8.271e-29   4.535e-30  4995.171   2.204e-28   7.325e-29   1.771e-30
 4996.6633   7.656e-29   4.503e-30  4995.525   2.170e-28   7.327e-29   1.765e-30
 4997.0179   8.057e-29   4.501e-30  4995.880   2.170e-28   7.329e-29   1.758e-30
 4997.3723   7.773e-29   4.437e-30  4996.234   2.097e-28   7.331e-29   1.752e-30
 4997.7268   7.760e-29   4.480e-30  4996.589   2.131e-28   7.333e-29   1.746e-30
 4998.0813   6.894e-29   4.477e-30  4996.943   2.179e-28   7.335e-29   1.739e-30
 4998.4359   7.460e-29   4.510e-30  4997.297   2.198e-28   7.337e-29   1.733e-30
 4998.7903   7.444e-29   4.469e-30  4997.652   2.149e-28   7.339e-29   1.727e-30
 4999.1448   7.339e-29   4.408e-30  4998.006   2.118e-28   7.342e-29   1.720e-30
 4999.4993   7.517e-29   4.400e-30  4998.361   2.047e-28   7.344e-29   1.714e-30
 4999.8539   8.083e-29   4.444e-30  4998.715   2.054e-28   7.346e-29   1.708e-30
 5000.2083   7.865e-29   4.419e-30  4999.070   2.043e-28   7.348e-29   1.702e-30
 5000.5628   7.209e-29   4.357e-30  4999.424   2.021e-28   7.350e-29   1.696e-30
 5000.9173   7.669e-29   4.337e-30  4999.778   1.969e-28   7.352e-29   1.689e-30
 5001.2718   7.398e-29   4.333e-30  5000.133   1.948e-28   7.354e-29   1.683e-30
 5001.6263   6.921e-29   4.347e-30  5000.487   1.988e-28   7.356e-29   1.677e-30
 5001.9808   7.070e-29   4.349e-30  5000.842   2.018e-28   7.358e-29   1.671e-30
 5002.3353   7.815e-29   4.409e-30  5001.196   2.046e-28   7.360e-29   1.665e-30
 5002.6898   7.222e-29   4.376e-30  5001.551   2.048e-28   7.362e-29   1.659e-30
 5003.0443   7.123e-29   4.351e-30  5001.905   2.032e-28   7.364e-29   1.653e-30
 5003.3988   6.825e-29   4.310e-30  5002.259   2.035e-28   7.367e-29   1.647e-30
 5003.7533   7.146e-29   4.348e-30  5002.614   2.037e-28   7.369e-29   1.642e-30
 5004.1078   7.782e-29   4.388e-30  5002.968   2.071e-28   7.371e-29   1.636e-30
 5004.4624   7.459e-29   4.397e-30  5003.323   2.076e-28   7.373e-29   1.630e-30
 5004.8168   7.106e-29   4.380e-30  5003.677   2.098e-28   7.375e-29   1.624e-30
 5005.1713   7.210e-29   4.388e-30  5004.032   2.104e-28   7.377e-29   1.618e-30
 5005.5258   7.465e-29   4.388e-30  5004.386   2.102e-28   7.379e-29   1.613e-30
 5005.8803   7.165e-29   4.346e-30  5004.740   2.050e-28   7.381e-29   1.607e-30
 5006.2348   6.834e-29   4.296e-30  5005.095   2.024e-28   7.383e-29   1.601e-30
 5006.5893   7.225e-29   4.289e-30  5005.449   1.972e-28   7.385e-29   1.596e-30
 5006.9438   7.129e-29   4.335e-30  5005.804   1.984e-28   7.387e-29   1.590e-30
 5007.2983   7.620e-29   4.379e-30  5006.158   2.053e-28   7.389e-29   1.585e-30
 5007.6528   7.293e-29   4.349e-30  5006.512   2.055e-28   7.391e-29   1.579e-30
 5008.0073   7.765e-29   4.353e-30  5006.867   2.048e-28   7.393e-29   1.574e-30
 5008.3618   7.577e-29   4.339e-30  5007.221   2.020e-28   7.395e-29   1.568e-30
 5008.7163   7.752e-29   4.358e-30  5007.576   2.070e-28   7.397e-29   1.563e-30
 5009.0707   6.890e-29   4.313e-30  5007.930   2.066e-28   7.399e-29   1.558e-30
 5009.4253   7.700e-29   4.385e-30  5008.285   2.058e-28   7.402e-29   1.552e-30
 5009.7798   7.398e-29   4.391e-30  5008.639   2.108e-28   7.404e-29   1.547e-30
 5010.1343   7.094e-29   4.357e-30  5008.993   2.151e-28   7.406e-29   1.542e-30
 5010.4887   7.639e-29   4.339e-30  5009.348   2.086e-28   7.408e-29   1.537e-30
 5010.8433   6.581e-29   4.309e-30  5009.702   2.052e-28   7.410e-29   1.532e-30
 5011.1978   7.131e-29   4.349e-30  5010.057   2.086e-28   7.412e-29   1.526e-30
 5011.5523   7.065e-29   4.343e-30  5010.411   2.109e-28   7.414e-29   1.521e-30
 5011.9067   6.849e-29   4.293e-30  5010.766   2.069e-28   7.416e-29   1.516e-30
 5012.2613   6.451e-29   4.277e-30  5011.120   2.038e-28   7.418e-29   1.511e-30
 5012.6158   5.865e-29   4.195e-30  5011.474   1.972e-28   7.420e-29   1.506e-30
 5012.9703   6.547e-29   4.223e-30  5011.829   1.965e-28   7.422e-29   1.501e-30
 5013.3248   6.636e-29   4.194e-30  5012.183   1.926e-28   7.424e-29   1.497e-30
 5013.6792   6.859e-29   4.215e-30  5012.538   1.940e-28   7.426e-29   1.492e-30
 5014.0338   7.102e-29   4.233e-30  5012.892   1.947e-28   7.428e-29   1.487e-30
 5014.3883   6.739e-29   4.199e-30  5013.247   1.912e-28   7.430e-29   1.482e-30
 5014.7428   7.048e-29   4.194e-30  5013.601   1.908e-28   7.432e-29   1.478e-30
 5015.0972   7.538e-29   4.203e-30  5013.955   1.865e-28   7.434e-29   1.473e-30
 5015.4518   7.666e-29   4.226e-30  5014.310   1.877e-28   7.436e-29   1.468e-30
 5015.8063   7.254e-29   4.225e-30  5014.664   1.919e-28   7.438e-29   1.464e-30
 5016.1608   6.881e-29   4.263e-30  5015.019   2.010e-28   7.440e-29   1.459e-30
 5016.5152   7.824e-29   4.338e-30  5015.373   2.072e-28   7.442e-29   1.455e-30
 5016.8697   7.326e-29   4.292e-30  5015.727   2.063e-28   7.444e-29   1.450e-30
 5017.2243   7.137e-29   4.268e-30  5016.082   2.052e-28   7.446e-29   1.446e-30
 5017.5788   7.726e-29   4.334e-30  5016.436   2.056e-28   7.448e-29   1.441e-30
 5017.9332   8.024e-29   4.302e-30  5016.791   2.012e-28   7.450e-29   1.437e-30
 5018.2877   8.005e-29   4.275e-30  5017.145   1.968e-28   7.452e-29   1.433e-30
 5018.6423   6.989e-29   4.170e-30  5017.500   1.905e-28   7.454e-29   1.428e-30
 5018.9968   7.038e-29   4.168e-30  5017.854   1.884e-28   7.456e-29   1.424e-30
 5019.3512   7.367e-29   4.180e-30  5018.208   1.887e-28   7.458e-29   1.420e-30
 5019.7057   7.957e-29   4.237e-30  5018.563   1.873e-28   7.460e-29   1.416e-30
 5020.0603   7.676e-29   4.277e-30  5018.917   1.967e-28   7.462e-29   1.412e-30
 5020.4148   7.848e-29   4.276e-30  5019.272   2.021e-28   7.463e-29   1.408e-30
 5020.7692   7.148e-29   4.247e-30  5019.626   2.044e-28   7.465e-29   1.404e-30
 5021.1237   7.488e-29   4.280e-30  5019.980   2.073e-28   7.467e-29   1.400e-30
 5021.4782   7.809e-29   4.324e-30  5020.335   2.084e-28   7.469e-29   1.396e-30
 5021.8328   7.718e-29   4.305e-30  5020.689   2.069e-28   7.471e-29   1.392e-30
 5022.1873   7.786e-29   4.276e-30  5021.044   2.018e-28   7.473e-29   1.388e-30
 5022.5417   8.056e-29   4.258e-30  5021.398   1.962e-28   7.475e-29   1.385e-30
 5022.8962   7.540e-29   4.197e-30  5021.753   1.918e-28   7.477e-29   1.381e-30
 5023.2508   7.789e-29   4.204e-30  5022.107   1.911e-28   7.479e-29   1.377e-30
 5023.6053   7.679e-29   4.183e-30  5022.462   1.907e-28   7.481e-29   1.374e-30
 5023.9597   7.351e-29   4.169e-30  5022.816   1.911e-28   7.483e-29   1.370e-30
 5024.3142   7.240e-29   4.213e-30  5023.170   1.963e-28   7.485e-29   1.367e-30
 5024.6687   7.308e-29   4.228e-30  5023.525   1.999e-28   7.487e-29   1.363e-30
 5025.0233   6.979e-29   4.201e-30  5023.879   2.013e-28   7.489e-29   1.360e-30
 5025.3777   7.217e-29   4.204e-30  5024.234   1.993e-28   7.491e-29   1.356e-30
 5025.7322   7.277e-29   4.212e-30  5024.588   1.982e-28   7.493e-29   1.353e-30
 5026.0867   7.294e-29   4.190e-30  5024.942   1.971e-28   7.495e-29   1.350e-30
 5026.4413   7.421e-29   4.210e-30  5025.297   2.000e-28   7.496e-29   1.347e-30
 5026.7957   8.012e-29   4.222e-30  5025.651   1.956e-28   7.498e-29   1.343e-30
 5027.1502   7.570e-29   4.218e-30  5026.006   1.931e-28   7.500e-29   1.340e-30
 5027.5047   7.018e-29   4.169e-30  5026.360   1.969e-28   7.502e-29   1.337e-30
 5027.8593   7.476e-29   4.166e-30  5026.715   1.945e-28   7.504e-29   1.334e-30
 5028.2137   7.561e-29   4.147e-30  5027.069   1.893e-28   7.506e-29   1.331e-30
 5028.5682   7.780e-29   4.170e-30  5027.423   1.882e-28   7.508e-29   1.328e-30
 5028.9227   7.978e-29   4.199e-30  5027.778   1.926e-28   7.510e-29   1.325e-30
 5029.2772   8.316e-29   4.230e-30  5028.132   1.950e-28   7.512e-29   1.322e-30
 5029.6318   7.978e-29   4.223e-30  5028.487   1.979e-28   7.514e-29   1.320e-30
 5029.9862   8.891e-29   4.269e-30  5028.841   1.991e-28   7.516e-29   1.317e-30
 5030.3407   8.514e-29   4.264e-30  5029.195   2.018e-28   7.517e-29   1.314e-30
 5030.6952   7.908e-29   4.235e-30  5029.550   2.043e-28   7.519e-29   1.312e-30
 5031.0498   7.758e-29   4.193e-30  5029.904   1.988e-28   7.521e-29   1.309e-30
 5031.4042   7.297e-29   4.191e-30  5030.259   1.970e-28   7.523e-29   1.306e-30
 5031.7587   6.829e-29   4.113e-30  5030.613   1.965e-28   7.525e-29   1.304e-30
 5032.1132   6.501e-29   4.114e-30  5030.968   1.955e-28   7.527e-29   1.301e-30
 5032.4677   7.271e-29   4.183e-30  5031.322   2.002e-28   7.529e-29   1.299e-30
 5032.8222   7.312e-29   4.231e-30  5031.676   2.061e-28   7.531e-29   1.297e-30
 5033.1767   7.778e-29   4.241e-30  5032.031   2.088e-28   7.532e-29   1.294e-30
 5033.5312   7.534e-29   4.218e-30  5032.385   2.071e-28   7.534e-29   1.292e-30
 5033.8857   7.744e-29   4.229e-30  5032.740   2.062e-28   7.536e-29   1.290e-30
 5034.2402   7.543e-29   4.219e-30  5033.094   2.050e-28   7.538e-29   1.288e-30
 5034.5947   7.147e-29   4.192e-30  5033.449   2.078e-28   7.540e-29   1.286e-30
 5034.9492   7.880e-29   4.247e-30  5033.803   2.063e-28   7.542e-29   1.284e-30
 5035.3037   7.777e-29   4.193e-30  5034.157   2.041e-28   7.544e-29   1.282e-30
 5035.6582   7.716e-29   4.198e-30  5034.512   1.998e-28   7.545e-29   1.280e-30
 5036.0127   7.862e-29   4.162e-30  5034.866   1.975e-28   7.547e-29   1.278e-30
 5036.3672   7.935e-29   4.136e-30  5035.221   1.927e-28   7.549e-29   1.276e-30
 5036.7217   7.843e-29   4.109e-30  5035.575   1.849e-28   7.551e-29   1.274e-30
 5037.0761   7.873e-29   4.085e-30  5035.930   1.828e-28   7.553e-29   1.272e-30
 5037.4307   7.977e-29   4.130e-30  5036.284   1.853e-28   7.555e-29   1.270e-30
 5037.7852   7.761e-29   4.151e-30  5036.638   1.944e-28   7.557e-29   1.269e-30
 5038.1397   7.681e-29   4.177e-30  5036.993   2.015e-28   7.558e-29   1.267e-30
 5038.4942   8.072e-29   4.198e-30  5037.347   2.047e-28   7.560e-29   1.266e-30
 5038.8487   7.762e-29   4.229e-30  5037.702   2.084e-28   7.562e-29   1.264e-30
 5039.2032   7.132e-29   4.173e-30  5038.056   2.050e-28   7.564e-29   1.263e-30
 5039.5577   7.691e-29   4.163e-30  5038.410   2.005e-28   7.566e-29   1.261e-30
 5039.9122   7.213e-29   4.055e-30  5038.765   1.921e-28   7.567e-29   1.260e-30
 5040.2667   6.538e-29   4.031e-30  5039.119   1.855e-28   7.569e-29   1.259e-30
 5040.6212   7.945e-29   4.092e-30  5039.474   1.839e-28   7.571e-29   1.257e-30
 5040.9757   7.963e-29   4.067e-30  5039.828   1.825e-28   7.573e-29   1.256e-30
 5041.3302   7.514e-29   4.017e-30  5040.183   1.788e-28   7.575e-29   1.255e-30
 5041.6846   7.257e-29   3.995e-30  5040.537   1.790e-28   7.577e-29   1.254e-30
 5042.0392   7.540e-29   3.980e-30  5040.891   1.737e-28   7.578e-29   1.253e-30
 5042.3937   7.237e-29   3.946e-30  5041.246   1.717e-28   7.580e-29   1.252e-30
 5042.7482   7.610e-29   4.007e-30  5041.600   1.778e-28   7.582e-29   1.251e-30
 5043.1026   7.422e-29   4.068e-30  5041.955   1.874e-28   7.584e-29   1.250e-30
 5043.4572   7.338e-29   4.082e-30  5042.309   1.937e-28   7.586e-29   1.249e-30
 5043.8117   8.170e-29   4.132e-30  5042.664   1.949e-28   7.587e-29   1.248e-30
 5044.1662   7.761e-29   4.155e-30  5043.018   2.022e-28   7.589e-29   1.247e-30
 5044.5206   7.855e-29   4.132e-30  5043.372   2.013e-28   7.591e-29   1.246e-30
 5044.8751   7.058e-29   4.096e-30  5043.727   2.003e-28   7.593e-29   1.246e-30
 5045.2297   7.563e-29   4.101e-30  5044.081   1.997e-28   7.594e-29   1.245e-30
 5045.5842   7.826e-29   4.142e-30  5044.436   1.966e-28   7.596e-29   1.244e-30
 5045.9387   7.841e-29   4.137e-30  5044.790   1.997e-28   7.598e-29   1.244e-30
 5046.2931   7.811e-29   4.101e-30  5045.145   1.974e-28   7.600e-29   1.243e-30
 5046.6477   7.324e-29   4.117e-30  5045.499   1.999e-28   7.602e-29   1.243e-30
 5047.0022   7.394e-29   4.115e-30  5045.853   2.033e-28   7.603e-29   1.242e-30
 5047.3567   7.128e-29   4.087e-30  5046.208   2.022e-28   7.605e-29   1.242e-30
 5047.7111   7.249e-29   4.133e-30  5046.562   2.019e-28   7.607e-29   1.242e-30
 5048.0657   7.205e-29   4.092e-30  5046.917   2.028e-28   7.609e-29   1.241e-30
 5048.4202   7.369e-29   4.087e-30  5047.271   1.976e-28   7.610e-29   1.241e-30
 5048.7747   6.962e-29   4.033e-30  5047.626   1.961e-28   7.612e-29   1.241e-30
 5049.1291   7.372e-29   4.016e-30  5047.980   1.898e-28   7.614e-29   1.241e-30
 5049.4836   6.733e-29   3.983e-30  5048.334   1.899e-28   7.616e-29   1.240e-30
 5049.8382   7.017e-29   3.987e-30  5048.689   1.872e-28   7.617e-29   1.240e-30
 5050.1927   7.693e-29   4.038e-30  5049.043   1.888e-28   7.619e-29   1.240e-30
 5050.5471   7.739e-29   4.054e-30  5049.398   1.910e-28   7.621e-29   1.240e-30
 5050.9016   7.755e-29   4.091e-30  5049.752   1.958e-28   7.622e-29   1.240e-30
 5051.2562   7.256e-29   4.060e-30  5050.106   1.982e-28   7.624e-29   1.240e-30
 5051.6107   7.014e-29   4.038e-30  5050.461   1.977e-28   7.626e-29   1.241e-30
 5051.9651   6.436e-29   3.979e-30  5050.815   1.944e-28   7.628e-29   1.241e-30
 5052.3196   6.374e-29   3.940e-30  5051.170   1.896e-28   7.629e-29   1.241e-30
 5052.6741   6.083e-29   3.905e-30  5051.524   1.845e-28   7.631e-29   1.241e-30
 5053.0287   6.008e-29   3.902e-30  5051.879   1.867e-28   7.633e-29   1.241e-30
 5053.3832   5.925e-29   3.869e-30  5052.233   1.836e-28   7.634e-29   1.242e-30
 5053.7376   6.776e-29   3.954e-30  5052.587   1.852e-28   7.636e-29   1.242e-30
 5054.0921   6.899e-29   3.969e-30  5052.942   1.908e-28   7.638e-29   1.243e-30
 5054.4467   7.503e-29   4.016e-30  5053.296   1.934e-28   7.640e-29   1.243e-30
 5054.8012   7.483e-29   4.024e-30  5053.651   1.941e-28   7.641e-29   1.244e-30
 5055.1556   8.076e-29   4.079e-30  5054.005   1.972e-28   7.643e-29   1.244e-30
 5055.5101   8.006e-29   4.076e-30  5054.359   1.969e-28   7.645e-29   1.245e-30
 5055.8647   7.823e-29   4.068e-30  5054.714   1.973e-28   7.646e-29   1.245e-30
 5056.2192   8.263e-29   4.094e-30  5055.068   1.995e-28   7.648e-29   1.246e-30
 5056.5736   8.286e-29   4.067e-30  5055.423   1.946e-28   7.650e-29   1.246e-30
 5056.9281   8.028e-29   4.051e-30  5055.777   1.936e-28   7.651e-29   1.247e-30
 5057.2826   7.882e-29   4.057e-30  5056.132   1.973e-28   7.653e-29   1.248e-30
 5057.6372   7.934e-29   4.078e-30  5056.486   1.977e-28   7.655e-29   1.249e-30
