# This is cosmiceye-comb1.txt the combined spectrum created by combine_mage_spectra.pro from cosmiceye.ls
# Total exptime should be        32800.000 s  (       9.1111111 hr)
# 2533.0 +/- 114.0 was the median spectral resolution and MAD, R===lambda / (FWHM)
# Created from:  Individual filenames, barycentric correction(km/s), exptime(s)
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/cosmiceye_b-comb.txt       9.6100000       7000.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/cosmiceye_a-comb.txt       10.060000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/cosmiceye_c-comb.txt       8.6300000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye-comb.txt       9.0300000       9000.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye_a-comb.txt       26.610000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye_b-comb.txt       26.790000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye_c-comb.txt       26.960000       2400.0000
#  Wavelengths have been converted to vacuum barycentric Angstroms
#  Flux density (fnu)   units are erg/s/cm^2/Hz.  Note:  it is fnu, NOT flambda
#
wave        fnu          noise     obswave    avgsky      cont_fnu    cont_uncert
 3253.9597   1.491e-29   2.659e-29  3252.917   3.417e-28   1.757e-29   2.838e-30
 3254.2190   3.831e-29   2.640e-29  3253.176   3.295e-28   1.755e-29   2.844e-30
 3254.4782   2.225e-29   2.628e-29  3253.436   3.060e-28   1.753e-29   2.851e-30
 3254.7375   1.662e-29   2.633e-29  3253.695   3.484e-28   1.751e-29   2.857e-30
 3254.9969   3.863e-29   2.617e-29  3253.954   2.982e-28   1.749e-29   2.864e-30
 3255.2562   3.091e-29   2.634e-29  3254.213   3.413e-28   1.747e-29   2.870e-30
 3255.5154   3.138e-29   2.592e-29  3254.472   2.942e-28   1.745e-29   2.876e-30
 3255.7747   2.716e-29   2.636e-29  3254.732   3.584e-28   1.743e-29   2.883e-30
 3256.0340   2.113e-29   2.698e-29  3254.991   3.968e-28   1.741e-29   2.889e-30
 3256.2933   2.288e-29   2.713e-29  3255.250   3.763e-28   1.739e-29   2.896e-30
 3256.5525   4.602e-30   2.669e-29  3255.509   3.828e-28   1.737e-29   2.902e-30
 3256.8119  -1.624e-30   2.762e-29  3255.769   4.823e-28   1.735e-29   2.908e-30
 3257.0712  -2.058e-29   2.609e-29  3256.028   3.895e-28   1.733e-29   2.915e-30
 3257.3305  -2.181e-29   2.732e-29  3256.287   4.799e-28   1.731e-29   2.921e-30
 3257.5897   2.429e-29   2.792e-29  3256.546   4.890e-28   1.729e-29   2.927e-30
 3257.8490   2.263e-29   2.910e-29  3256.805   5.542e-28   1.727e-29   2.933e-30
 3258.1083   4.041e-29   2.936e-29  3257.064   5.408e-28   1.725e-29   2.940e-30
 3258.3677   4.795e-29   3.016e-29  3257.324   5.873e-28   1.723e-29   2.946e-30
 3258.6269   5.129e-29   2.928e-29  3257.583   5.617e-28   1.721e-29   2.952e-30
 3258.8862   2.487e-29   3.017e-29  3257.842   6.178e-28   1.719e-29   2.958e-30
 3259.1455   8.075e-30   2.993e-29  3258.101   6.104e-28   1.717e-29   2.964e-30
 3259.4047   1.485e-29   2.946e-29  3258.361   5.806e-28   1.715e-29   2.971e-30
 3259.6640   5.195e-29   2.965e-29  3258.620   5.677e-28   1.713e-29   2.977e-30
 3259.9234   4.427e-29   2.962e-29  3258.879   5.561e-28   1.712e-29   2.983e-30
 3260.1827   2.951e-30   2.916e-29  3259.138   5.729e-28   1.710e-29   2.989e-30
 3260.4419   6.425e-31   2.843e-29  3259.398   5.201e-28   1.708e-29   2.995e-30
 3260.7012  -7.532e-30   2.821e-29  3259.657   5.232e-28   1.706e-29   3.001e-30
 3260.9605   3.866e-29   2.901e-29  3259.916   5.575e-28   1.704e-29   3.007e-30
 3261.2198   3.769e-29   2.942e-29  3260.175   5.885e-28   1.702e-29   3.013e-30
 3261.4791   2.573e-29   3.084e-29  3260.434   7.089e-28   1.700e-29   3.019e-30
 3261.7384   3.861e-30   2.978e-29  3260.694   6.246e-28   1.699e-29   3.024e-30
 3261.9977   2.944e-30   2.940e-29  3260.953   6.023e-28   1.697e-29   3.030e-30
 3262.2570   1.894e-29   2.886e-29  3261.212   5.198e-28   1.695e-29   3.036e-30
 3262.5162  -3.405e-30   2.859e-29  3261.471   5.304e-28   1.693e-29   3.042e-30
 3262.7755   1.158e-29   2.871e-29  3261.730   5.399e-28   1.691e-29   3.048e-30
 3263.0349   1.776e-29   2.945e-29  3261.990   6.085e-28   1.689e-29   3.053e-30
 3263.2942   1.382e-29   3.000e-29  3262.249   7.050e-28   1.688e-29   3.059e-30
 3263.5534  -3.191e-30   3.006e-29  3262.508   6.699e-28   1.686e-29   3.064e-30
 3263.8127  -9.083e-30   3.002e-29  3262.767   6.707e-28   1.684e-29   3.070e-30
 3264.0720   7.293e-30   3.098e-29  3263.026   7.439e-28   1.682e-29   3.076e-30
 3264.3313  -2.451e-29   2.972e-29  3263.286   6.481e-28   1.680e-29   3.081e-30
 3264.5906   6.107e-30   2.843e-29  3263.545   5.034e-28   1.679e-29   3.087e-30
 3264.8499   1.231e-29   2.674e-29  3263.804   4.044e-28   1.677e-29   3.092e-30
 3265.1092  -1.063e-30   2.763e-29  3264.063   4.752e-28   1.675e-29   3.097e-30
 3265.3685   1.616e-29   2.808e-29  3264.323   4.902e-28   1.673e-29   3.103e-30
 3265.6277  -6.247e-30   2.790e-29  3264.582   5.381e-28   1.672e-29   3.108e-30
 3265.8870   2.815e-29   2.888e-29  3264.841   5.800e-28   1.670e-29   3.113e-30
 3266.1464   1.601e-29   2.916e-29  3265.100   6.174e-28   1.668e-29   3.119e-30
 3266.4056   3.148e-30   2.927e-29  3265.360   6.222e-28   1.666e-29   3.124e-30
 3266.6649   2.276e-29   2.950e-29  3265.619   5.943e-28   1.665e-29   3.129e-30
 3266.9242   2.410e-30   2.890e-29  3265.878   5.672e-28   1.663e-29   3.134e-30
 3267.1835   1.023e-29   2.792e-29  3266.137   4.846e-28   1.661e-29   3.139e-30
 3267.4427   3.125e-29   2.736e-29  3266.396   4.207e-28   1.660e-29   3.144e-30
 3267.7020   2.941e-29   2.717e-29  3266.655   4.264e-28   1.658e-29   3.149e-30
 3267.9614   3.703e-29   2.730e-29  3266.915   4.249e-28   1.656e-29   3.154e-30
 3268.2207   2.473e-29   2.687e-29  3267.174   4.238e-28   1.654e-29   3.159e-30
 3268.4799  -6.213e-30   2.702e-29  3267.433   4.573e-28   1.653e-29   3.164e-30
 3268.7392  -7.390e-29   2.691e-29  3267.692   5.682e-28   1.651e-29   3.169e-30
 3268.9985   1.640e-29   2.851e-29  3267.952   5.598e-28   1.649e-29   3.173e-30
 3269.2578  -2.699e-29   2.964e-29  3268.211   7.164e-28   1.648e-29   3.178e-30
 3269.5171   7.049e-30   2.975e-29  3268.470   6.562e-28   1.646e-29   3.183e-30
 3269.7764  -1.508e-30   2.977e-29  3268.729   6.744e-28   1.644e-29   3.187e-30
 3270.0357   1.934e-29   2.933e-29  3268.988   5.886e-28   1.643e-29   3.192e-30
 3270.2950   2.147e-29   2.834e-29  3269.248   5.207e-28   1.641e-29   3.196e-30
 3270.5542   2.988e-31   2.778e-29  3269.507   4.571e-28   1.640e-29   3.201e-30
 3270.8135   8.306e-30   2.746e-29  3269.766   4.537e-28   1.638e-29   3.205e-30
 3271.0729   3.519e-30   2.666e-29  3270.025   4.226e-28   1.636e-29   3.210e-30
 3271.3322  -1.607e-29   2.604e-29  3270.285   4.246e-28   1.635e-29   3.214e-30
 3271.5914  -6.474e-30   2.668e-29  3270.544   4.510e-28   1.633e-29   3.218e-30
 3271.8507  -2.029e-29   2.689e-29  3270.803   4.614e-28   1.631e-29   3.223e-30
 3272.1100  -9.761e-30   2.634e-29  3271.062   3.915e-28   1.630e-29   3.227e-30
 3272.3693   2.880e-29   2.642e-29  3271.321   4.268e-28   1.628e-29   3.231e-30
 3272.6286   2.620e-29   2.725e-29  3271.581   4.760e-28   1.627e-29   3.235e-30
 3272.8879  -2.094e-29   2.772e-29  3271.840   5.494e-28   1.625e-29   3.239e-30
 3273.1472   9.795e-30   2.860e-29  3272.099   6.106e-28   1.623e-29   3.243e-30
 3273.4064  -2.203e-29   2.836e-29  3272.358   5.626e-28   1.622e-29   3.247e-30
 3273.6657  -3.739e-30   2.914e-29  3272.617   6.147e-28   1.620e-29   3.251e-30
 3273.9250   1.169e-29   2.845e-29  3272.877   5.320e-28   1.619e-29   3.254e-30
 3274.1844  -1.223e-29   2.686e-29  3273.136   4.563e-28   1.617e-29   3.258e-30
 3274.4436  -9.024e-30   2.633e-29  3273.395   3.794e-28   1.615e-29   3.262e-30
 3274.7029  -1.117e-29   2.618e-29  3273.654   4.186e-28   1.614e-29   3.266e-30
 3274.9622   2.969e-29   2.679e-29  3273.914   4.250e-28   1.612e-29   3.269e-30
 3275.2215  -7.048e-30   2.625e-29  3274.173   4.025e-28   1.611e-29   3.273e-30
 3275.4807   7.051e-29   2.568e-29  3274.432   3.011e-28   1.609e-29   3.276e-30
 3275.7401   2.258e-29   2.720e-29  3274.691   4.472e-28   1.608e-29   3.280e-30
 3275.9994   3.548e-29   2.671e-29  3274.950   3.832e-28   1.606e-29   3.283e-30
 3276.2587   4.103e-30   2.556e-29  3275.210   3.692e-28   1.605e-29   3.286e-30
 3276.5179   3.165e-30   2.662e-29  3275.469   4.515e-28   1.603e-29   3.290e-30
 3276.7772   1.006e-30   2.664e-29  3275.728   4.592e-28   1.602e-29   3.293e-30
 3277.0365   2.733e-29   2.710e-29  3275.987   4.843e-28   1.600e-29   3.296e-30
 3277.2958   3.669e-29   2.865e-29  3276.247   5.606e-28   1.599e-29   3.299e-30
 3277.5551  -1.829e-29   2.836e-29  3276.506   5.699e-28   1.597e-29   3.302e-30
 3277.8144   6.712e-30   2.825e-29  3276.765   5.578e-28   1.596e-29   3.305e-30
 3278.0737   1.136e-29   2.763e-29  3277.024   4.735e-28   1.594e-29   3.308e-30
 3278.3330   2.134e-29   2.671e-29  3277.283   3.688e-28   1.593e-29   3.311e-30
 3278.5922   7.305e-29   2.656e-29  3277.543   3.293e-28   1.591e-29   3.314e-30
 3278.8515  -1.899e-30   2.560e-29  3277.802   3.664e-28   1.590e-29   3.317e-30
 3279.1109  -2.609e-30   2.594e-29  3278.061   3.844e-28   1.588e-29   3.319e-30
 3279.3702  -3.699e-29   2.506e-29  3278.320   3.616e-28   1.587e-29   3.322e-30
 3279.6294  -5.982e-29   2.547e-29  3278.579   4.152e-28   1.585e-29   3.325e-30
 3279.8887  -4.332e-30   2.594e-29  3278.839   3.841e-28   1.584e-29   3.327e-30
 3280.1480   4.584e-29   2.577e-29  3279.098   3.310e-28   1.582e-29   3.330e-30
 3280.4073   2.263e-29   2.561e-29  3279.357   3.267e-28   1.581e-29   3.332e-30
 3280.6666  -2.887e-29   2.478e-29  3279.616   3.339e-28   1.579e-29   3.334e-30
 3280.9259  -1.847e-29   2.477e-29  3279.876   3.213e-28   1.578e-29   3.337e-30
 3281.1852   4.307e-29   2.548e-29  3280.135   3.368e-28   1.576e-29   3.339e-30
 3281.4444   2.302e-29   2.580e-29  3280.394   3.677e-28   1.575e-29   3.341e-30
 3281.7037   7.956e-30   2.590e-29  3280.653   3.984e-28   1.573e-29   3.343e-30
 3281.9630  -2.488e-29   2.686e-29  3280.912   5.036e-28   1.572e-29   3.345e-30
 3282.2224  -1.394e-29   2.828e-29  3281.172   5.668e-28   1.571e-29   3.347e-30
 3282.4816   3.622e-29   2.795e-29  3281.431   4.959e-28   1.569e-29   3.349e-30
 3282.7409  -2.595e-30   2.722e-29  3281.690   4.717e-28   1.568e-29   3.351e-30
 3283.0002   1.517e-29   2.780e-29  3281.949   4.782e-28   1.566e-29   3.353e-30
 3283.2595  -1.760e-29   2.649e-29  3282.209   3.919e-28   1.565e-29   3.355e-30
 3283.5187   1.388e-29   2.579e-29  3282.468   3.431e-28   1.563e-29   3.357e-30
 3283.7781   8.352e-30   2.569e-29  3282.727   3.685e-28   1.562e-29   3.358e-30
 3284.0374   2.404e-29   2.571e-29  3282.986   3.504e-28   1.561e-29   3.360e-30
 3284.2967   8.570e-30   2.613e-29  3283.245   4.068e-28   1.559e-29   3.361e-30
 3284.5559  -8.065e-30   2.576e-29  3283.505   3.700e-28   1.558e-29   3.363e-30
 3284.8152   3.560e-29   2.697e-29  3283.764   4.267e-28   1.556e-29   3.364e-30
 3285.0745   5.120e-30   2.700e-29  3284.023   5.054e-28   1.555e-29   3.366e-30
 3285.3339  -2.420e-29   2.769e-29  3284.282   5.215e-28   1.554e-29   3.367e-30
 3285.5931  -1.685e-29   2.735e-29  3284.541   4.992e-28   1.552e-29   3.368e-30
 3285.8524  -3.981e-29   2.759e-29  3284.801   5.392e-28   1.551e-29   3.369e-30
 3286.1117   5.872e-30   2.828e-29  3285.060   5.465e-28   1.550e-29   3.371e-30
 3286.3710  -3.612e-29   2.793e-29  3285.319   5.626e-28   1.548e-29   3.372e-30
 3286.6302  -3.272e-29   2.840e-29  3285.578   5.752e-28   1.547e-29   3.373e-30
 3286.8896   2.600e-29   2.795e-29  3285.838   4.959e-28   1.545e-29   3.374e-30
 3287.1489   3.727e-29   2.838e-29  3286.097   5.359e-28   1.544e-29   3.375e-30
 3287.4082   2.863e-30   2.834e-29  3286.356   5.574e-28   1.543e-29   3.375e-30
 3287.6674   2.872e-29   2.891e-29  3286.615   5.622e-28   1.541e-29   3.376e-30
 3287.9267   6.984e-30   2.851e-29  3286.874   5.908e-28   1.540e-29   3.377e-30
 3288.1860  -4.252e-29   2.799e-29  3287.134   5.551e-28   1.539e-29   3.378e-30
 3288.4453  -2.074e-29   2.805e-29  3287.393   5.238e-28   1.537e-29   3.378e-30
 3288.7046  -2.210e-29   2.798e-29  3287.652   5.231e-28   1.536e-29   3.379e-30
 3288.9639  -2.661e-29   2.690e-29  3287.911   4.477e-28   1.535e-29   3.379e-30
 3289.2232  -5.834e-30   2.670e-29  3288.171   4.300e-28   1.533e-29   3.380e-30
 3289.4824   1.015e-29   2.751e-29  3288.430   4.603e-28   1.532e-29   3.380e-30
 3289.7417   3.137e-29   2.777e-29  3288.689   4.938e-28   1.531e-29   3.380e-30
 3290.0010  -1.922e-29   2.718e-29  3288.948   4.979e-28   1.529e-29   3.381e-30
 3290.2604   9.647e-31   2.764e-29  3289.207   4.930e-28   1.528e-29   3.381e-30
 3290.5196  -8.145e-30   2.816e-29  3289.467   5.305e-28   1.527e-29   3.381e-30
 3290.7789   2.508e-29   2.850e-29  3289.726   5.232e-28   1.525e-29   3.381e-30
 3291.0382  -1.604e-31   2.732e-29  3289.985   4.502e-28   1.524e-29   3.381e-30
 3291.2975  -1.444e-29   2.780e-29  3290.244   4.956e-28   1.523e-29   3.381e-30
 3291.5567  -4.467e-30   2.732e-29  3290.503   4.914e-28   1.522e-29   3.381e-30
 3291.8161  -3.764e-29   2.764e-29  3290.763   5.459e-28   1.520e-29   3.381e-30
 3292.0754  -2.262e-29   2.799e-29  3291.022   5.476e-28   1.519e-29   3.381e-30
 3292.3347  -1.052e-29   2.819e-29  3291.281   5.425e-28   1.518e-29   3.380e-30
 3292.5939  -2.089e-29   2.853e-29  3291.540   5.863e-28   1.516e-29   3.380e-30
 3292.8532  -5.031e-29   2.844e-29  3291.800   6.007e-28   1.515e-29   3.380e-30
 3293.1125  -2.756e-29   2.920e-29  3292.059   6.430e-28   1.514e-29   3.379e-30
 3293.3719   3.072e-29   2.930e-29  3292.318   5.983e-28   1.513e-29   3.379e-30
 3293.6311   1.076e-29   2.988e-29  3292.577   6.612e-28   1.511e-29   3.378e-30
 3293.8904   3.414e-29   3.148e-29  3292.836   7.898e-28   1.510e-29   3.378e-30
 3294.1497   2.205e-29   3.219e-29  3293.096   8.222e-28   1.509e-29   3.377e-30
 3294.4090   4.703e-29   3.267e-29  3293.355   8.455e-28   1.508e-29   3.376e-30
 3294.6682   1.216e-29   3.319e-29  3293.614   9.490e-28   1.506e-29   3.375e-30
 3294.9276  -2.809e-29   3.234e-29  3293.873   8.886e-28   1.505e-29   3.375e-30
 3295.1869  -2.230e-29   3.241e-29  3294.133   8.578e-28   1.504e-29   3.374e-30
 3295.4462  -1.154e-29   3.156e-29  3294.392   7.737e-28   1.503e-29   3.373e-30
 3295.7054   2.334e-29   3.098e-29  3294.651   7.116e-28   1.501e-29   3.372e-30
 3295.9647   4.983e-29   3.111e-29  3294.910   7.039e-28   1.500e-29   3.371e-30
 3296.2240   3.226e-29   3.111e-29  3295.169   7.089e-28   1.499e-29   3.370e-30
 3296.4834  -5.867e-30   3.122e-29  3295.429   7.438e-28   1.498e-29   3.368e-30
 3296.7426  -2.435e-29   3.077e-29  3295.688   7.272e-28   1.496e-29   3.367e-30
 3297.0019  -1.164e-30   3.049e-29  3295.947   6.837e-28   1.495e-29   3.366e-30
 3297.2612   8.089e-30   3.040e-29  3296.206   6.678e-28   1.494e-29   3.364e-30
 3297.5204   2.313e-29   3.109e-29  3296.465   6.633e-28   1.493e-29   3.363e-30
 3297.7797   1.333e-29   2.941e-29  3296.725   6.271e-28   1.492e-29   3.362e-30
 3298.0391   1.819e-29   3.103e-29  3296.984   7.555e-28   1.490e-29   3.360e-30
 3298.2984  -1.414e-29   3.216e-29  3297.243   8.686e-28   1.489e-29   3.359e-30
 3298.5576   3.049e-29   3.176e-29  3297.502   7.656e-28   1.488e-29   3.357e-30
 3298.8169   1.980e-29   3.144e-29  3297.762   7.410e-28   1.487e-29   3.355e-30
 3299.0762   4.501e-30   3.064e-29  3298.021   6.693e-28   1.485e-29   3.354e-30
 3299.3355  -1.883e-30   2.950e-29  3298.280   5.605e-28   1.484e-29   3.352e-30
 3299.5947   9.644e-30   2.900e-29  3298.539   5.170e-28   1.483e-29   3.350e-30
 3299.8541  -3.573e-31   2.866e-29  3298.798   5.067e-28   1.482e-29   3.348e-30
 3300.1134   1.179e-30   2.884e-29  3299.058   5.874e-28   1.481e-29   3.346e-30
 3300.3727  -1.227e-29   2.993e-29  3299.317   6.936e-28   1.480e-29   3.344e-30
 3300.6319  -1.366e-29   3.007e-29  3299.576   6.802e-28   1.478e-29   3.342e-30
 3300.8912   2.365e-29   3.173e-29  3299.835   8.245e-28   1.477e-29   3.340e-30
 3301.1505  -5.256e-29   3.134e-29  3300.094   7.986e-28   1.476e-29   3.338e-30
 3301.4099   1.673e-29   3.106e-29  3300.354   7.060e-28   1.475e-29   3.336e-30
 3301.6691  -2.022e-30   3.084e-29  3300.613   6.811e-28   1.474e-29   3.333e-30
 3301.9284   1.393e-29   2.994e-29  3300.872   5.920e-28   1.473e-29   3.331e-30
 3302.1877   5.055e-29   2.920e-29  3301.131   4.947e-28   1.471e-29   3.329e-30
 3302.4470   1.040e-29   2.841e-29  3301.390   4.684e-28   1.470e-29   3.326e-30
 3302.7062   2.531e-29   2.761e-29  3301.650   4.168e-28   1.469e-29   3.324e-30
 3302.9656  -2.164e-30   2.772e-29  3301.909   4.794e-28   1.468e-29   3.321e-30
 3303.2249  -1.891e-29   2.858e-29  3302.168   5.621e-28   1.467e-29   3.319e-30
 3303.4842  -1.170e-29   2.895e-29  3302.427   5.842e-28   1.466e-29   3.316e-30
 3303.7434   3.412e-29   2.994e-29  3302.687   6.162e-28   1.464e-29   3.313e-30
 3304.0027  -4.405e-30   3.002e-29  3302.946   6.540e-28   1.463e-29   3.311e-30
 3304.2620   3.633e-29   3.012e-29  3303.205   6.090e-28   1.462e-29   3.308e-30
 3304.5214   1.781e-30   2.899e-29  3303.464   5.219e-28   1.461e-29   3.305e-30
 3304.7806   1.355e-29   2.926e-29  3303.724   5.567e-28   1.460e-29   3.302e-30
 3305.0399  -2.602e-29   2.777e-29  3303.983   4.650e-28   1.459e-29   3.299e-30
 3305.2992   3.550e-29   2.755e-29  3304.242   4.404e-28   1.458e-29   3.296e-30
 3305.5585  -2.610e-29   2.698e-29  3304.501   4.687e-28   1.457e-29   3.293e-30
 3305.8177   7.190e-30   2.670e-29  3304.760   4.132e-28   1.455e-29   3.290e-30
 3306.0771   1.356e-29   2.730e-29  3305.020   4.182e-28   1.454e-29   3.287e-30
 3306.3364   3.918e-30   2.776e-29  3305.279   5.007e-28   1.453e-29   3.284e-30
 3306.5956   2.351e-29   2.827e-29  3305.538   5.306e-28   1.452e-29   3.281e-30
 3306.8549   4.544e-30   2.858e-29  3305.797   5.828e-28   1.451e-29   3.277e-30
 3307.1142  -1.550e-29   2.916e-29  3306.056   6.268e-28   1.450e-29   3.274e-30
 3307.3735   2.917e-31   2.931e-29  3306.316   6.185e-28   1.449e-29   3.271e-30
 3307.6328  -3.088e-29   2.931e-29  3306.575   6.448e-28   1.448e-29   3.267e-30
 3307.8921   2.808e-29   2.871e-29  3306.834   5.169e-28   1.447e-29   3.264e-30
 3308.1514   1.928e-29   2.863e-29  3307.093   5.134e-28   1.446e-29   3.260e-30
 3308.4107  -7.050e-29   2.725e-29  3307.352   4.689e-28   1.445e-29   3.257e-30
 3308.6699   6.514e-30   2.767e-29  3307.612   4.246e-28   1.443e-29   3.253e-30
 3308.9292  -2.008e-29   2.586e-29  3307.871   3.432e-28   1.442e-29   3.249e-30
 3309.1886  -1.241e-29   2.626e-29  3308.130   3.964e-28   1.441e-29   3.246e-30
 3309.4479  -1.067e-29   2.628e-29  3308.389   3.588e-28   1.440e-29   3.242e-30
 3309.7071   2.267e-29   2.668e-29  3308.649   3.705e-28   1.439e-29   3.238e-30
 3309.9664   2.519e-29   2.721e-29  3308.908   4.336e-28   1.438e-29   3.234e-30
 3310.2257   2.523e-30   2.721e-29  3309.167   4.697e-28   1.437e-29   3.231e-30
 3310.4850  -1.931e-29   2.755e-29  3309.426   5.335e-28   1.436e-29   3.227e-30
 3310.7442  -7.603e-30   2.875e-29  3309.685   6.186e-28   1.435e-29   3.223e-30
 3311.0036  -2.202e-29   2.899e-29  3309.945   6.195e-28   1.434e-29   3.219e-30
 3311.2629   8.044e-30   3.013e-29  3310.204   6.949e-28   1.433e-29   3.215e-30
 3311.5222  -9.960e-30   2.970e-29  3310.463   6.491e-28   1.432e-29   3.210e-30
 3311.7814   1.936e-29   3.005e-29  3310.722   6.306e-28   1.431e-29   3.206e-30
 3312.0407   2.335e-29   2.898e-29  3310.981   5.601e-28   1.430e-29   3.202e-30
 3312.3000   3.617e-29   2.881e-29  3311.241   5.150e-28   1.429e-29   3.198e-30
 3312.5594   4.401e-30   2.817e-29  3311.500   5.016e-28   1.428e-29   3.194e-30
 3312.8186   3.944e-29   2.874e-29  3311.759   4.918e-28   1.427e-29   3.189e-30
 3313.0779   4.055e-29   2.792e-29  3312.018   4.568e-28   1.425e-29   3.185e-30
 3313.3372   1.067e-32   2.787e-29  3312.278   5.018e-28   1.424e-29   3.181e-30
 3313.5965  -5.609e-30   2.765e-29  3312.537   4.742e-28   1.423e-29   3.176e-30
 3313.8557  -8.421e-30   2.731e-29  3312.796   4.775e-28   1.422e-29   3.172e-30
 3314.1151   3.863e-30   2.789e-29  3313.055   5.006e-28   1.421e-29   3.167e-30
 3314.3744  -8.063e-30   2.837e-29  3313.314   5.290e-28   1.420e-29   3.163e-30
 3314.6337   1.380e-29   2.878e-29  3313.574   6.033e-28   1.419e-29   3.158e-30
 3314.8929   8.845e-30   2.942e-29  3313.833   6.584e-28   1.418e-29   3.153e-30
 3315.1522   1.211e-30   2.944e-29  3314.092   6.731e-28   1.417e-29   3.149e-30
 3315.4115   2.976e-31   2.974e-29  3314.351   6.353e-28   1.416e-29   3.144e-30
 3315.6708   1.401e-29   2.925e-29  3314.611   6.090e-28   1.415e-29   3.139e-30
 3315.9301  -4.454e-30   2.908e-29  3314.870   5.960e-28   1.414e-29   3.134e-30
 3316.1894   2.485e-29   3.020e-29  3315.129   6.407e-28   1.413e-29   3.129e-30
 3316.4487  -9.905e-30   2.894e-29  3315.388   5.984e-28   1.412e-29   3.125e-30
 3316.7079  -9.384e-30   2.875e-29  3315.647   5.646e-28   1.411e-29   3.120e-30
 3316.9672   2.378e-29   2.855e-29  3315.907   5.390e-28   1.410e-29   3.115e-30
 3317.2266   1.231e-29   2.939e-29  3316.166   6.275e-28   1.409e-29   3.110e-30
 3317.4859   1.593e-29   2.930e-29  3316.425   6.254e-28   1.408e-29   3.105e-30
 3317.7451   1.329e-29   2.922e-29  3316.684   5.973e-28   1.407e-29   3.099e-30
 3318.0044   2.359e-29   2.903e-29  3316.943   6.015e-28   1.406e-29   3.094e-30
 3318.2637  -5.719e-30   2.929e-29  3317.203   6.121e-28   1.405e-29   3.089e-30
 3318.5230  -9.913e-30   2.896e-29  3317.462   6.020e-28   1.404e-29   3.084e-30
 3318.7823   3.280e-29   2.949e-29  3317.721   5.946e-28   1.404e-29   3.079e-30
 3319.0416   1.374e-29   2.902e-29  3317.980   6.200e-28   1.403e-29   3.073e-30
 3319.3009  -3.670e-29   2.913e-29  3318.240   6.519e-28   1.402e-29   3.068e-30
 3319.5602   2.022e-29   2.958e-29  3318.499   6.604e-28   1.401e-29   3.063e-30
 3319.8194  -7.273e-31   3.042e-29  3318.758   7.375e-28   1.400e-29   3.057e-30
 3320.0787   9.811e-30   3.031e-29  3319.017   7.615e-28   1.399e-29   3.052e-30
 3320.3380   5.779e-30   3.092e-29  3319.276   7.653e-28   1.398e-29   3.047e-30
 3320.5974  -3.111e-30   3.001e-29  3319.536   6.997e-28   1.397e-29   3.041e-30
 3320.8566   2.090e-29   2.997e-29  3319.795   6.551e-28   1.396e-29   3.036e-30
 3321.1159   1.219e-29   2.927e-29  3320.054   5.975e-28   1.395e-29   3.030e-30
 3321.3752   5.113e-29   2.923e-29  3320.313   5.775e-28   1.394e-29   3.024e-30
 3321.6345  -1.546e-29   2.885e-29  3320.573   6.347e-28   1.393e-29   3.019e-30
 3321.8937   2.324e-29   2.937e-29  3320.832   6.284e-28   1.392e-29   3.013e-30
 3322.1531   1.423e-29   2.920e-29  3321.091   6.113e-28   1.391e-29   3.008e-30
 3322.4124   2.598e-29   2.926e-29  3321.350   6.228e-28   1.390e-29   3.002e-30
 3322.6717   7.822e-29   2.946e-29  3321.609   6.126e-28   1.389e-29   2.996e-30
 3322.9309   3.352e-29   2.923e-29  3321.869   5.517e-28   1.388e-29   2.990e-30
 3323.1902   3.865e-29   2.859e-29  3322.128   5.443e-28   1.387e-29   2.984e-30
 3323.4495   1.044e-29   2.799e-29  3322.387   4.866e-28   1.387e-29   2.979e-30
 3323.7089   4.321e-29   2.761e-29  3322.646   4.279e-28   1.386e-29   2.973e-30
 3323.9681  -2.424e-30   2.703e-29  3322.905   4.614e-28   1.385e-29   2.967e-30
 3324.2274  -8.805e-30   2.752e-29  3323.165   5.277e-28   1.384e-29   2.961e-30
 3324.4867   3.912e-29   2.863e-29  3323.424   5.739e-28   1.383e-29   2.955e-30
