# This is s1527-comb1.txt the combined spectrum created by combine_mage_spectra.pro from s1527.ls
# Total exptime should be        30312.000 s  (       8.4200000 hr)
# 2736.0 +/- 71.0 was the median spectral resolution and MAD, R===lambda / (FWHM)
# Created from:  Individual filenames, barycentric correction(km/s), exptime(s)
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/s1527c-comb.txt      -26.560000       9012.0000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/s1527a-comb.txt      -26.430000       3600.0000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/s1527b-comb.txt      -26.320000       3600.0000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_Feb2008/Mage_pipe/Reduce_slit2/Final-Products/Fluxed/s1527-tel-comb.txt       27.610000       900.00000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/sdss1527a-comb.txt       7.5600000       5400.0000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_Jun2015/Slit1/Final-Products/Fluxed/sgas1527a_notbluestorder-comb.txt      -13.470000       7800.0000
#  Wavelengths have been converted to vacuum barycentric Angstroms
#  Flux density (fnu)   units are erg/s/cm^2/Hz.  Note:  it is fnu, NOT flambda
#
wave        fnu          noise     obswave    avgsky      cont_fnu    cont_uncert
 4654.5359   4.696e-29   6.477e-30  4653.645   3.900e-28   5.147e-29   1.945e-30
 4654.8652   3.997e-29   6.386e-30  4653.975   3.780e-28   5.148e-29   1.943e-30
 4655.1946   4.709e-29   6.432e-30  4654.304   3.814e-28   5.150e-29   1.941e-30
 4655.5240   4.017e-29   6.384e-30  4654.633   3.824e-28   5.152e-29   1.939e-30
 4655.8533   4.798e-29   6.377e-30  4654.962   3.723e-28   5.154e-29   1.937e-30
 4656.1827   5.312e-29   6.348e-30  4655.292   3.609e-28   5.156e-29   1.936e-30
 4656.5120   5.449e-29   6.363e-30  4655.621   3.669e-28   5.158e-29   1.934e-30
 4656.8414   4.320e-29   6.275e-30  4655.950   3.636e-28   5.159e-29   1.932e-30
 4657.1708   3.580e-29   6.283e-30  4656.280   3.739e-28   5.161e-29   1.930e-30
 4657.5001   4.361e-29   6.316e-30  4656.609   3.763e-28   5.163e-29   1.928e-30
 4657.8295   3.395e-29   6.374e-30  4656.938   3.965e-28   5.165e-29   1.926e-30
 4658.1588   3.195e-29   6.380e-30  4657.268   4.008e-28   5.167e-29   1.924e-30
 4658.4882   3.013e-29   6.479e-30  4657.597   4.185e-28   5.168e-29   1.922e-30
 4658.8175   4.011e-29   6.599e-30  4657.926   4.272e-28   5.170e-29   1.920e-30
 4659.1469   2.908e-29   6.567e-30  4658.256   4.313e-28   5.172e-29   1.918e-30
 4659.4763   2.648e-29   6.647e-30  4658.585   4.416e-28   5.174e-29   1.916e-30
 4659.8056   3.066e-29   6.633e-30  4658.914   4.395e-28   5.176e-29   1.914e-30
 4660.1350   4.335e-29   6.747e-30  4659.243   4.429e-28   5.177e-29   1.912e-30
 4660.4643   4.069e-29   6.811e-30  4659.573   4.591e-28   5.179e-29   1.910e-30
 4660.7937   3.935e-29   6.779e-30  4659.902   4.524e-28   5.181e-29   1.908e-30
 4661.1230   4.148e-29   6.724e-30  4660.231   4.355e-28   5.183e-29   1.906e-30
 4661.4524   3.591e-29   6.620e-30  4660.561   4.284e-28   5.185e-29   1.904e-30
 4661.7818   2.711e-29   6.535e-30  4660.890   4.236e-28   5.187e-29   1.902e-30
 4662.1111   2.275e-29   6.505e-30  4661.219   4.234e-28   5.188e-29   1.900e-30
 4662.4405   1.966e-29   6.454e-30  4661.548   4.249e-28   5.190e-29   1.898e-30
 4662.7698   1.367e-29   6.402e-30  4661.878   4.153e-28   5.192e-29   1.896e-30
 4663.0992   1.829e-29   6.364e-30  4662.207   4.054e-28   5.194e-29   1.894e-30
 4663.4286   8.183e-30   6.260e-30  4662.536   4.046e-28   5.196e-29   1.892e-30
 4663.7579  -2.572e-30   6.168e-30  4662.866   3.965e-28   5.197e-29   1.890e-30
 4664.0873   8.657e-30   6.229e-30  4663.195   3.935e-28   5.199e-29   1.888e-30
 4664.4166   1.225e-29   6.209e-30  4663.524   3.833e-28   5.201e-29   1.886e-30
 4664.7460   1.262e-29   6.152e-30  4663.854   3.835e-28   5.203e-29   1.884e-30
 4665.0753   6.119e-30   6.144e-30  4664.183   3.880e-28   5.204e-29   1.882e-30
 4665.4047   5.899e-30   6.135e-30  4664.512   3.878e-28   5.206e-29   1.880e-30
 4665.7341   1.086e-29   6.161e-30  4664.842   3.882e-28   5.208e-29   1.878e-30
 4666.0633   7.423e-30   6.141e-30  4665.171   3.857e-28   5.210e-29   1.876e-30
 4666.3927   8.673e-30   6.196e-30  4665.500   3.899e-28   5.212e-29   1.874e-30
 4666.7220   1.736e-29   6.215e-30  4665.829   3.898e-28   5.213e-29   1.872e-30
 4667.0514   2.129e-29   6.184e-30  4666.159   3.809e-28   5.215e-29   1.870e-30
 4667.3807   3.229e-29   6.300e-30  4666.488   3.841e-28   5.217e-29   1.868e-30
 4667.7101   3.169e-29   6.227e-30  4666.817   3.727e-28   5.219e-29   1.865e-30
 4668.0395   4.463e-29   6.168e-30  4667.146   3.565e-28   5.221e-29   1.863e-30
 4668.3688   3.292e-29   6.161e-30  4667.476   3.734e-28   5.222e-29   1.861e-30
 4668.6982   3.366e-29   6.183e-30  4667.805   3.709e-28   5.224e-29   1.859e-30
 4669.0275   3.512e-29   6.176e-30  4668.134   3.695e-28   5.226e-29   1.857e-30
 4669.3569   5.523e-29   6.250e-30  4668.464   3.631e-28   5.228e-29   1.855e-30
 4669.6863   5.377e-29   6.306e-30  4668.793   3.743e-28   5.230e-29   1.853e-30
 4670.0156   4.601e-29   6.324e-30  4669.122   3.815e-28   5.231e-29   1.851e-30
 4670.3450   3.776e-29   6.333e-30  4669.452   3.935e-28   5.233e-29   1.849e-30
 4670.6743   4.282e-29   6.349e-30  4669.781   3.956e-28   5.235e-29   1.847e-30
 4671.0037   5.292e-29   6.443e-30  4670.110   3.997e-28   5.237e-29   1.844e-30
 4671.3330   5.810e-29   6.544e-30  4670.440   4.067e-28   5.238e-29   1.842e-30
 4671.6624   5.938e-29   6.552e-30  4670.769   4.055e-28   5.240e-29   1.840e-30
 4671.9918   6.124e-29   6.587e-30  4671.098   4.126e-28   5.242e-29   1.838e-30
 4672.3211   4.179e-29   6.528e-30  4671.427   4.230e-28   5.244e-29   1.836e-30
 4672.6505   5.491e-29   6.582e-30  4671.757   4.173e-28   5.246e-29   1.834e-30
 4672.9798   5.999e-29   6.622e-30  4672.086   4.200e-28   5.247e-29   1.832e-30
 4673.3092   5.565e-29   6.619e-30  4672.415   4.226e-28   5.249e-29   1.829e-30
 4673.6385   5.270e-29   6.572e-30  4672.745   4.169e-28   5.251e-29   1.827e-30
 4673.9679   5.632e-29   6.545e-30  4673.074   4.151e-28   5.253e-29   1.825e-30
 4674.2973   5.113e-29   6.486e-30  4673.403   4.138e-28   5.254e-29   1.823e-30
 4674.6266   3.926e-29   6.429e-30  4673.733   4.069e-28   5.256e-29   1.821e-30
 4674.9560   4.380e-29   6.442e-30  4674.062   4.105e-28   5.258e-29   1.819e-30
 4675.2853   4.479e-29   6.470e-30  4674.391   4.140e-28   5.260e-29   1.816e-30
 4675.6147   5.311e-29   6.542e-30  4674.720   4.170e-28   5.261e-29   1.814e-30
 4675.9441   5.479e-29   6.583e-30  4675.050   4.257e-28   5.263e-29   1.812e-30
 4676.2734   6.620e-29   6.597e-30  4675.379   4.136e-28   5.265e-29   1.810e-30
 4676.6028   6.762e-29   6.658e-30  4675.708   4.218e-28   5.267e-29   1.808e-30
 4676.9321   4.903e-29   6.578e-30  4676.038   4.229e-28   5.268e-29   1.805e-30
 4677.2615   5.622e-29   6.520e-30  4676.367   4.071e-28   5.270e-29   1.803e-30
 4677.5908   5.086e-29   6.545e-30  4676.696   4.196e-28   5.272e-29   1.801e-30
 4677.9202   5.816e-29   6.588e-30  4677.025   4.193e-28   5.274e-29   1.799e-30
 4678.2496   4.180e-29   6.492e-30  4677.355   4.232e-28   5.276e-29   1.797e-30
 4678.5788   4.680e-29   6.444e-30  4677.684   4.115e-28   5.277e-29   1.794e-30
 4678.9082   5.539e-29   6.468e-30  4678.013   4.079e-28   5.279e-29   1.792e-30
 4679.2375   5.644e-29   6.487e-30  4678.343   4.106e-28   5.281e-29   1.790e-30
 4679.5669   5.331e-29   6.424e-30  4678.672   3.977e-28   5.283e-29   1.788e-30
 4679.8963   5.204e-29   6.363e-30  4679.001   3.846e-28   5.284e-29   1.785e-30
 4680.2256   5.490e-29   6.345e-30  4679.331   3.841e-28   5.286e-29   1.783e-30
 4680.5550   4.697e-29   6.285e-30  4679.660   3.805e-28   5.288e-29   1.781e-30
 4680.8843   5.301e-29   6.285e-30  4679.989   3.782e-28   5.290e-29   1.779e-30
 4681.2137   5.840e-29   6.303e-30  4680.318   3.805e-28   5.291e-29   1.776e-30
 4681.5430   6.288e-29   6.324e-30  4680.648   3.836e-28   5.293e-29   1.774e-30
 4681.8724   5.715e-29   6.413e-30  4680.977   4.035e-28   5.295e-29   1.772e-30
 4682.2018   4.904e-29   6.388e-30  4681.306   4.055e-28   5.297e-29   1.769e-30
 4682.5311   4.118e-29   6.346e-30  4681.636   4.022e-28   5.298e-29   1.767e-30
 4682.8605   5.724e-29   6.453e-30  4681.965   4.061e-28   5.300e-29   1.765e-30
 4683.1898   5.300e-29   6.401e-30  4682.294   4.064e-28   5.302e-29   1.763e-30
 4683.5192   5.542e-29   6.444e-30  4682.623   4.088e-28   5.304e-29   1.760e-30
 4683.8485   5.645e-29   6.416e-30  4682.953   3.992e-28   5.305e-29   1.758e-30
 4684.1779   5.513e-29   6.393e-30  4683.282   3.994e-28   5.307e-29   1.756e-30
 4684.5073   4.676e-29   6.383e-30  4683.611   4.058e-28   5.309e-29   1.753e-30
 4684.8366   5.839e-29   6.446e-30  4683.941   4.012e-28   5.310e-29   1.751e-30
 4685.1660   5.958e-29   6.483e-30  4684.270   4.060e-28   5.312e-29   1.749e-30
 4685.4953   5.030e-29   6.390e-30  4684.599   4.025e-28   5.314e-29   1.746e-30
 4685.8247   5.824e-29   6.450e-30  4684.929   4.112e-28   5.316e-29   1.744e-30
 4686.1541   5.598e-29   6.439e-30  4685.258   4.131e-28   5.317e-29   1.742e-30
 4686.4834   4.851e-29   6.443e-30  4685.587   4.151e-28   5.319e-29   1.739e-30
 4686.8128   5.069e-29   6.500e-30  4685.917   4.184e-28   5.321e-29   1.737e-30
 4687.1421   4.047e-29   6.445e-30  4686.246   4.246e-28   5.323e-29   1.735e-30
 4687.4715   5.795e-29   6.490e-30  4686.575   4.150e-28   5.324e-29   1.732e-30
 4687.8008   4.651e-29   6.404e-30  4686.904   4.114e-28   5.326e-29   1.730e-30
 4688.1302   4.909e-29   6.377e-30  4687.234   4.062e-28   5.328e-29   1.728e-30
 4688.4596   5.425e-29   6.363e-30  4687.563   3.943e-28   5.330e-29   1.725e-30
 4688.7889   5.520e-29   6.304e-30  4687.892   3.858e-28   5.331e-29   1.723e-30
 4689.1183   4.660e-29   6.232e-30  4688.222   3.882e-28   5.333e-29   1.720e-30
 4689.4476   5.490e-29   6.272e-30  4688.551   3.862e-28   5.335e-29   1.718e-30
 4689.7770   5.969e-29   6.319e-30  4688.880   3.880e-28   5.336e-29   1.716e-30
 4690.1063   5.935e-29   6.306e-30  4689.209   3.922e-28   5.338e-29   1.713e-30
 4690.4357   6.314e-29   6.353e-30  4689.539   3.960e-28   5.340e-29   1.711e-30
 4690.7651   5.803e-29   6.362e-30  4689.868   4.014e-28   5.342e-29   1.708e-30
 4691.0943   4.159e-29   6.338e-30  4690.197   4.079e-28   5.343e-29   1.706e-30
 4691.4237   5.179e-29   6.327e-30  4690.527   3.971e-28   5.345e-29   1.704e-30
 4691.7530   5.657e-29   6.310e-30  4690.856   3.932e-28   5.347e-29   1.701e-30
 4692.0824   5.099e-29   6.306e-30  4691.185   3.947e-28   5.348e-29   1.699e-30
 4692.4118   4.762e-29   6.260e-30  4691.515   3.944e-28   5.350e-29   1.696e-30
 4692.7411   3.774e-29   6.181e-30  4691.844   3.913e-28   5.352e-29   1.694e-30
 4693.0705   4.159e-29   6.239e-30  4692.173   3.956e-28   5.354e-29   1.691e-30
 4693.3998   4.912e-29   6.231e-30  4692.502   3.838e-28   5.355e-29   1.689e-30
 4693.7292   4.776e-29   6.200e-30  4692.832   3.858e-28   5.357e-29   1.687e-30
 4694.0585   4.665e-29   6.234e-30  4693.161   3.942e-28   5.359e-29   1.684e-30
 4694.3879   4.510e-29   6.222e-30  4693.490   3.934e-28   5.360e-29   1.682e-30
 4694.7173   4.233e-29   6.226e-30  4693.820   3.956e-28   5.362e-29   1.679e-30
 4695.0466   3.773e-29   6.219e-30  4694.149   3.941e-28   5.364e-29   1.677e-30
 4695.3760   5.656e-29   6.223e-30  4694.478   3.806e-28   5.366e-29   1.674e-30
 4695.7053   4.987e-29   6.238e-30  4694.807   3.997e-28   5.367e-29   1.672e-30
 4696.0347   5.657e-29   6.305e-30  4695.137   4.029e-28   5.369e-29   1.669e-30
 4696.3641   4.318e-29   6.324e-30  4695.466   4.152e-28   5.371e-29   1.667e-30
 4696.6934   4.286e-29   6.377e-30  4695.795   4.216e-28   5.372e-29   1.664e-30
 4697.0228   4.619e-29   6.389e-30  4696.125   4.188e-28   5.374e-29   1.662e-30
 4697.3521   5.394e-29   6.427e-30  4696.454   4.162e-28   5.376e-29   1.659e-30
 4697.6815   6.408e-29   6.387e-30  4696.783   4.022e-28   5.377e-29   1.657e-30
 4698.0108   5.865e-29   6.326e-30  4697.113   3.966e-28   5.379e-29   1.654e-30
 4698.3402   4.924e-29   6.285e-30  4697.442   3.985e-28   5.381e-29   1.652e-30
 4698.6696   5.094e-29   6.259e-30  4697.771   3.938e-28   5.382e-29   1.649e-30
 4698.9989   4.224e-29   6.185e-30  4698.100   3.855e-28   5.384e-29   1.647e-30
 4699.3283   5.444e-29   6.157e-30  4698.430   3.696e-28   5.386e-29   1.644e-30
 4699.6576   5.246e-29   6.104e-30  4698.759   3.682e-28   5.388e-29   1.642e-30
 4699.9870   5.444e-29   6.102e-30  4699.088   3.693e-28   5.389e-29   1.639e-30
 4700.3163   4.691e-29   6.090e-30  4699.418   3.748e-28   5.391e-29   1.637e-30
 4700.6457   5.879e-29   6.110e-30  4699.747   3.676e-28   5.393e-29   1.634e-30
 4700.9751   4.959e-29   6.125e-30  4700.076   3.795e-28   5.394e-29   1.632e-30
 4701.3044   4.622e-29   6.102e-30  4700.406   3.820e-28   5.396e-29   1.629e-30
 4701.6338   4.528e-29   6.127e-30  4700.735   3.839e-28   5.398e-29   1.626e-30
 4701.9631   5.719e-29   6.200e-30  4701.064   3.818e-28   5.399e-29   1.624e-30
 4702.2925   5.783e-29   6.210e-30  4701.394   3.892e-28   5.401e-29   1.621e-30
 4702.6219   4.751e-29   6.152e-30  4701.723   3.887e-28   5.403e-29   1.619e-30
 4702.9512   5.146e-29   6.161e-30  4702.052   3.832e-28   5.404e-29   1.616e-30
 4703.2805   4.538e-29   6.155e-30  4702.381   3.868e-28   5.406e-29   1.614e-30
 4703.6098   4.752e-29   6.136e-30  4702.711   3.827e-28   5.408e-29   1.611e-30
 4703.9392   4.582e-29   6.096e-30  4703.040   3.756e-28   5.409e-29   1.608e-30
 4704.2685   4.901e-29   6.048e-30  4703.369   3.640e-28   5.411e-29   1.606e-30
 4704.5979   4.780e-29   6.047e-30  4703.699   3.661e-28   5.413e-29   1.603e-30
 4704.9273   5.136e-29   6.047e-30  4704.028   3.673e-28   5.414e-29   1.601e-30
 4705.2566   5.346e-29   6.101e-30  4704.357   3.769e-28   5.416e-29   1.598e-30
 4705.5860   6.061e-29   6.223e-30  4704.686   3.856e-28   5.418e-29   1.595e-30
 4705.9153   5.357e-29   6.191e-30  4705.016   3.899e-28   5.419e-29   1.593e-30
 4706.2447   5.255e-29   6.232e-30  4705.345   4.040e-28   5.421e-29   1.590e-30
 4706.5740   5.107e-29   6.236e-30  4705.674   4.081e-28   5.423e-29   1.587e-30
 4706.9034   5.321e-29   6.270e-30  4706.004   3.974e-28   5.424e-29   1.585e-30
 4707.2328   5.893e-29   6.235e-30  4706.333   3.853e-28   5.426e-29   1.582e-30
 4707.5621   5.966e-29   6.208e-30  4706.662   3.871e-28   5.428e-29   1.579e-30
 4707.8915   5.757e-29   6.201e-30  4706.992   3.872e-28   5.429e-29   1.577e-30
 4708.2208   5.343e-29   6.169e-30  4707.321   3.830e-28   5.431e-29   1.574e-30
 4708.5502   4.520e-29   6.121e-30  4707.650   3.841e-28   5.433e-29   1.572e-30
 4708.8796   4.528e-29   6.106e-30  4707.979   3.844e-28   5.434e-29   1.569e-30
 4709.2089   4.648e-29   6.130e-30  4708.309   3.933e-28   5.436e-29   1.566e-30
 4709.5383   5.006e-29   6.130e-30  4708.638   3.892e-28   5.438e-29   1.564e-30
 4709.8676   4.663e-29   6.195e-30  4708.967   3.957e-28   5.439e-29   1.561e-30
 4710.1970   5.995e-29   6.200e-30  4709.297   3.853e-28   5.441e-29   1.558e-30
 4710.5263   5.837e-29   6.129e-30  4709.626   3.814e-28   5.443e-29   1.555e-30
 4710.8557   5.381e-29   6.176e-30  4709.955   3.896e-28   5.444e-29   1.553e-30
 4711.1851   5.315e-29   6.212e-30  4710.284   3.967e-28   5.446e-29   1.550e-30
 4711.5144   6.208e-29   6.271e-30  4710.614   4.023e-28   5.448e-29   1.547e-30
 4711.8438   5.456e-29   6.278e-30  4710.943   4.066e-28   5.449e-29   1.545e-30
 4712.1731   5.193e-29   6.265e-30  4711.272   4.014e-28   5.451e-29   1.542e-30
 4712.5025   5.991e-29   6.253e-30  4711.602   3.905e-28   5.453e-29   1.539e-30
 4712.8319   5.760e-29   6.198e-30  4711.931   3.869e-28   5.454e-29   1.537e-30
 4713.1612   6.437e-29   6.221e-30  4712.260   3.909e-28   5.456e-29   1.534e-30
 4713.4906   5.287e-29   6.196e-30  4712.590   3.950e-28   5.457e-29   1.531e-30
 4713.8199   5.675e-29   6.199e-30  4712.919   3.909e-28   5.459e-29   1.528e-30
 4714.1493   4.850e-29   6.124e-30  4713.248   3.911e-28   5.461e-29   1.526e-30
 4714.4786   4.630e-29   6.187e-30  4713.578   4.065e-28   5.462e-29   1.523e-30
 4714.8080   4.707e-29   6.148e-30  4713.907   3.949e-28   5.464e-29   1.520e-30
 4715.1374   5.202e-29   6.225e-30  4714.236   4.013e-28   5.466e-29   1.517e-30
 4715.4667   5.323e-29   6.171e-30  4714.565   3.911e-28   5.467e-29   1.515e-30
 4715.7960   5.525e-29   6.151e-30  4714.895   3.826e-28   5.469e-29   1.512e-30
 4716.1253   4.918e-29   6.049e-30  4715.224   3.737e-28   5.471e-29   1.509e-30
 4716.4547   4.493e-29   6.058e-30  4715.553   3.866e-28   5.472e-29   1.506e-30
 4716.7840   4.829e-29   6.132e-30  4715.882   3.896e-28   5.474e-29   1.504e-30
 4717.1134   4.918e-29   6.141e-30  4716.212   3.917e-28   5.475e-29   1.501e-30
 4717.4428   5.401e-29   6.170e-30  4716.541   3.923e-28   5.477e-29   1.498e-30
 4717.7721   5.997e-29   6.203e-30  4716.870   3.943e-28   5.479e-29   1.495e-30
 4718.1015   5.980e-29   6.261e-30  4717.200   4.028e-28   5.480e-29   1.493e-30
 4718.4308   5.340e-29   6.241e-30  4717.529   4.066e-28   5.482e-29   1.490e-30
 4718.7602   6.309e-29   6.203e-30  4717.858   3.924e-28   5.484e-29   1.487e-30
 4719.0896   5.923e-29   6.295e-30  4718.188   4.119e-28   5.485e-29   1.484e-30
 4719.4189   6.318e-29   6.330e-30  4718.517   4.181e-28   5.487e-29   1.481e-30
 4719.7483   5.517e-29   6.280e-30  4718.846   4.177e-28   5.488e-29   1.479e-30
 4720.0776   5.831e-29   6.329e-30  4719.176   4.173e-28   5.490e-29   1.476e-30
 4720.4070   5.296e-29   6.299e-30  4719.505   4.124e-28   5.492e-29   1.473e-30
 4720.7363   5.548e-29   6.311e-30  4719.834   4.123e-28   5.493e-29   1.470e-30
 4721.0657   4.996e-29   6.231e-30  4720.163   4.060e-28   5.495e-29   1.467e-30
 4721.3951   4.315e-29   6.186e-30  4720.493   4.035e-28   5.497e-29   1.464e-30
 4721.7244   3.564e-29   6.132e-30  4720.822   3.970e-28   5.498e-29   1.462e-30
 4722.0538   2.892e-29   6.023e-30  4721.151   3.927e-28   5.500e-29   1.459e-30
 4722.3831   2.298e-29   5.971e-30  4721.481   3.968e-28   5.501e-29   1.456e-30
 4722.7125   2.501e-29   5.934e-30  4721.810   3.887e-28   5.503e-29   1.453e-30
 4723.0419   2.863e-29   5.930e-30  4722.139   3.818e-28   5.505e-29   1.450e-30
 4723.3712   3.823e-29   5.976e-30  4722.468   3.801e-28   5.506e-29   1.447e-30
 4723.7006   5.390e-29   6.030e-30  4722.798   3.779e-28   5.508e-29   1.445e-30
 4724.0299   4.616e-29   6.091e-30  4723.127   3.962e-28   5.509e-29   1.442e-30
 4724.3593   5.113e-29   6.150e-30  4723.456   3.978e-28   5.511e-29   1.439e-30
 4724.6886   4.164e-29   6.097e-30  4723.786   3.996e-28   5.513e-29   1.436e-30
 4725.0180   5.422e-29   6.189e-30  4724.115   4.040e-28   5.514e-29   1.433e-30
 4725.3474   5.060e-29   6.199e-30  4724.444   4.126e-28   5.516e-29   1.430e-30
 4725.6767   4.514e-29   6.227e-30  4724.774   4.165e-28   5.517e-29   1.427e-30
 4726.0061   4.298e-29   6.203e-30  4725.103   4.138e-28   5.519e-29   1.425e-30
 4726.3354   3.895e-29   6.169e-30  4725.432   4.082e-28   5.521e-29   1.422e-30
 4726.6648   3.124e-29   6.105e-30  4725.761   4.068e-28   5.522e-29   1.419e-30
 4726.9941   1.919e-29   5.975e-30  4726.091   3.969e-28   5.524e-29   1.416e-30
 4727.3235   2.368e-29   5.944e-30  4726.420   3.885e-28   5.525e-29   1.413e-30
 4727.6529   1.312e-29   5.779e-30  4726.749   3.724e-28   5.527e-29   1.410e-30
 4727.9822   1.033e-29   5.730e-30  4727.079   3.665e-28   5.529e-29   1.407e-30
 4728.3115   1.536e-29   5.721e-30  4727.408   3.617e-28   5.530e-29   1.404e-30
 4728.6408   7.568e-30   5.660e-30  4727.737   3.614e-28   5.532e-29   1.401e-30
 4728.9702   2.209e-30   5.616e-30  4728.066   3.623e-28   5.533e-29   1.398e-30
 4729.2996   1.271e-30   5.558e-30  4728.396   3.563e-28   5.535e-29   1.395e-30
 4729.6289   2.176e-30   5.579e-30  4728.725   3.556e-28   5.536e-29   1.393e-30
 4729.9583  -4.656e-30   5.539e-30  4729.054   3.580e-28   5.538e-29   1.390e-30
 4730.2876   1.409e-30   5.584e-30  4729.384   3.597e-28   5.540e-29   1.387e-30
 4730.6170   7.241e-30   5.622e-30  4729.713   3.611e-28   5.541e-29   1.384e-30
 4730.9463   7.622e-30   5.627e-30  4730.042   3.654e-28   5.543e-29   1.381e-30
 4731.2757   1.150e-29   5.699e-30  4730.372   3.722e-28   5.544e-29   1.378e-30
 4731.6051   1.373e-29   5.743e-30  4730.701   3.728e-28   5.546e-29   1.375e-30
 4731.9344   1.503e-29   5.780e-30  4731.030   3.747e-28   5.548e-29   1.372e-30
 4732.2638   2.172e-29   5.760e-30  4731.359   3.663e-28   5.549e-29   1.369e-30
 4732.5931   3.179e-29   5.880e-30  4731.689   3.740e-28   5.551e-29   1.366e-30
 4732.9225   4.228e-29   5.878e-30  4732.018   3.623e-28   5.552e-29   1.363e-30
 4733.2518   4.676e-29   5.960e-30  4732.347   3.732e-28   5.554e-29   1.360e-30
 4733.5812   4.383e-29   5.912e-30  4732.677   3.680e-28   5.555e-29   1.357e-30
 4733.6289   4.233e-29   5.911e-30  4732.724   3.657e-28   5.556e-29   1.357e-30
 4733.9835   3.570e-29   5.915e-30  4733.079   3.723e-28   5.557e-29   1.354e-30
 4734.3379   3.348e-29   5.978e-30  4733.433   3.863e-28   5.559e-29   1.350e-30
 4734.6925   3.616e-29   5.922e-30  4733.788   3.766e-28   5.561e-29   1.347e-30
 4735.0470   3.040e-29   5.960e-30  4734.142   3.835e-28   5.562e-29   1.344e-30
 4735.4014   3.905e-29   5.933e-30  4734.497   3.728e-28   5.564e-29   1.341e-30
 4735.7560   3.901e-29   5.911e-30  4734.851   3.671e-28   5.566e-29   1.338e-30
 4736.1105   3.172e-29   5.866e-30  4735.206   3.731e-28   5.567e-29   1.334e-30
 4736.4650   2.186e-29   5.875e-30  4735.560   3.763e-28   5.569e-29   1.331e-30
 4736.8195   2.310e-29   5.786e-30  4735.914   3.677e-28   5.571e-29   1.328e-30
 4737.1740   1.476e-29   7.406e-30  4736.269        -NaN   5.572e-29   1.325e-30
 4737.5285   1.334e-29   1.210e-29  4736.623        -NaN   5.574e-29   1.321e-30
 4737.8831   1.664e-29   1.207e-29  4736.978        -NaN   5.576e-29   1.318e-30
 4738.2375   1.387e-29   3.011e-29  4737.332        -NaN   5.577e-29   1.315e-30
 4738.5921  -9.990e-01   4.082e+03  4737.687        -NaN   5.579e-29   1.312e-30
 4738.9466  -9.990e-01   4.082e+03  4738.041        -NaN   5.581e-29   1.308e-30
 4739.3010  -9.990e-01   4.082e+03  4738.395        -NaN   5.582e-29   1.305e-30
 4739.6556   1.332e-29   1.683e-29  4738.750        -NaN   5.584e-29   1.302e-30
 4740.0100   1.822e-29   6.660e-30  4739.104   3.802e-28   5.586e-29   1.299e-30
 4740.3646   9.242e-30   5.963e-30  4739.459   3.920e-28   5.587e-29   1.295e-30
 4740.7191   2.784e-29   6.041e-30  4739.813   3.847e-28   5.589e-29   1.292e-30
 4741.0736   2.556e-29   5.896e-30  4740.168   3.745e-28   5.591e-29   1.289e-30
 4741.4281   3.305e-29   5.856e-30  4740.522   3.667e-28   5.592e-29   1.286e-30
 4741.7827   3.617e-29   5.949e-30  4740.877   3.835e-28   5.594e-29   1.282e-30
 4742.1371   4.041e-29   5.918e-30  4741.231   3.763e-28   5.596e-29   1.279e-30
 4742.4917   3.189e-29   5.908e-30  4741.586   3.831e-28   5.597e-29   1.276e-30
 4742.8461   3.454e-29   5.965e-30  4741.940   3.886e-28   5.599e-29   1.272e-30
 4743.2006   4.767e-29   6.043e-30  4742.294   3.832e-28   5.601e-29   1.269e-30
 4743.5552   5.151e-29   6.083e-30  4742.649   3.889e-28   5.602e-29   1.266e-30
 4743.9096   5.129e-29   6.105e-30  4743.003   3.899e-28   5.604e-29   1.263e-30
 4744.2642   5.738e-29   6.175e-30  4743.358   3.975e-28   5.606e-29   1.259e-30
 4744.6187   7.074e-29   6.178e-30  4743.712   3.893e-28   5.607e-29   1.256e-30
 4744.9732   5.838e-29   6.062e-30  4744.067   3.804e-28   5.609e-29   1.253e-30
 4745.3277   5.145e-29   6.128e-30  4744.421   3.938e-28   5.611e-29   1.249e-30
 4745.6822   4.998e-29   6.073e-30  4744.776   3.872e-28   5.612e-29   1.246e-30
 4746.0367   6.047e-29   6.139e-30  4745.130   3.901e-28   5.614e-29   1.243e-30
 4746.3913   5.703e-29   6.044e-30  4745.484   3.798e-28   5.615e-29   1.239e-30
 4746.7457   6.493e-29   6.120e-30  4745.839   3.862e-28   5.617e-29   1.236e-30
